MODIFIED_ADDRESS,count
"2519 mill ave, brooklyn, ny 11234",1
"48 princewood ave, staten island, ny 10309",1
"30-36 88th st, flushing, ny 11369",1
"396a 9th st, brooklyn, ny 11215",1
"45-12 244th st, flushing, ny 11362",1
"755 coster st, bronx, ny 10474",1
"33-02 parsons blvd, flushing, ny 11354",1
"336 bethel ave, staten island, ny 10307",1
"222 hart blvd, staten island, ny 10301",1
"1217 84th st, brooklyn, ny 11228",1
"82 vineland ave, staten island, ny 10312",1
"11737 141st st, jamaica, ny 11436",1
"190-16 33rd ave, flushing, ny 11358",1
"145 reade st, new york, ny 10013",1
"246 e 58th st, new york, ny 10022",1
"61 prescott ave, staten island, ny 10306",1
"11818 union tpke apt 7l, kew gardens, ny 11415",1
"70 savo loop, staten island, ny 10309",1
"20 continental ave #5f, flushing, ny 11375",1
"2 sutton pl s, new york, ny 10022",1
"282 macon st, brooklyn, ny 11216",1
"3214 seymour ave, bronx, ny 10469",1
"99 bay 11th st, brooklyn, ny 11228",1
"946 59th st #4b, brooklyn, ny 11219",1
"165 west end ave #16c, new york, ny 10023",1
"995 5th ave #11b, new york, ny 10028",1
"299 13th st #3d, brooklyn, ny 11215",1
"247 w 46th st apt 1506, new york, ny 10036",1
"6738 108th st apt d5, forest hills, ny 11375",1
"936 taylor ave, bronx, ny 10473",1
"662 seneca ave, ridgewood, ny 11385",1
"120 pierrepont st, brooklyn, ny 11201",1
"25-02 169th st, flushing, ny 11358",1
"8330 vietor ave apartment 414, flushing, ny 11373",1
"1439 metropolitan ave #6a, bronx, ny 10462",1
"309 e 96th st, brooklyn, ny 11212",1
"310 e 46th st #6d, new york, ny 10017",1
"3426 boller ave, bronx, ny 10475",1
"10716 avenue j, brooklyn, ny 11236",1
"3100 richmond terrace, staten island, ny 10303",1
"12 w 107th st #2b, new york, ny 10025",1
"151-42 82nd st, jamaica, ny 11414",1
"88 greenwich st apt 2307, new york, ny 10006",1
"529 w 42nd st #2g, new york, ny 10036",1
"215 e 73rd st #4a, new york, ny 10021",1
"418 beach 37th st, far rockaway, ny 11691",1
"460 e 79th st #9f, new york, ny 10075",1
"11 brighton 10th path, brooklyn, ny 11235",1
"156 davis ave, staten island, ny 10310",1
"1408 remsen ave, brooklyn, ny 11236",1
"2535 e 24th st, brooklyn, ny 11235",1
"105 bennett ave #21a, new york, ny 10033",1
"188 e 64th st apt 802, new york, ny 10065",1
"4211 snyder ave, brooklyn, ny 11203",1
"1275 e 5th st #6a, brooklyn, ny 11230",1
"1860 story ave # 36-b, bronx, ny 10473",1
"444 e 57th st #2d, new york, ny 10022",1
"527 willow rd e #2, staten island, ny 10314",1
"309 e 108th st #5f, new york, ny 10029",1
"534 powell st, brooklyn, ny 11212",1
"948 e 217th st, bronx, ny 10469",1
"11139 76th rd apt e6, forest hills, ny 11375",1
"8895 26th ave #5a, brooklyn, ny 11214",1
"84-70 129th st #5u, jamaica, ny 11415",1
"122 willoughby ave, brooklyn, ny 11205",1
"235 e 73rd st #4b, new york, ny 10021",1
"200 e 74th st #6b, new york, ny 10021",1
"205 e 63rd st #11e, new york, ny 10065",1
"3901 nostrand ave. #4c, brooklyn, ny 11235",1
"2345 bell blvd apt 5f, bayside, ny 11360",1
"677 grandview ave, queens, ny 11385",1
"625 goethals rd n, staten island, ny 10314",1
"83-80 118th st #3a, queens, ny 11415",1
"118-18 union tpke #17g, kew gardens, ny 11415",1
"60 lyman pl, staten island, ny 10304",1
"1700 metropolitan ave, bronx, ny 10462",1
"504 w 135th st #1b, new york, ny 10031",1
"1185 anderson ave #2e, bronx, ny 10452",1
"272 w 107th st #8d, new york, ny 10025",1
"255 w 108th st #1b, new york, ny 10025",1
"82-35 134th st #2d, jamaica, ny 11435",1
"42-40 bowne st #6f, flushing, ny 11355",1
"48 gramercy park n #1b, new york, ny 10010",1
"520 e 90th st #1b, new york, ny 10128",1
"234-4 131st ave #2, rosedale, ny 11422",1
"91 flagg ct, staten island, ny 10304",1
"530 4th st, brooklyn, ny 11215",1
"33-05 92nd st #1b, jackson heights, ny 11372",1
"115- 115 220th st, cambria heights, ny 11411",1
"3105 ave v #1f, brooklyn, ny 11229",1
"178 beach 24th st, far rockaway, ny 11691",1
"32-39 jordan st, flushing, ny 11358",1
"259 80th st, brooklyn, ny 11209",1
"350 richmond terrace apt 3n, staten island, ny 10301",1
"66 bay 22nd st, brooklyn, ny 11214",1
"101-55 112th st, south richmond hill, ny 11419",1
"17 s greenleaf ave, staten island, ny 10314",1
"55 austin pl apt 4l, staten island, ny 10304",1
"123 prince st apt 1f, new york, ny 10012",1
"473 hicks st apt 4, brooklyn, ny 11231",1
"111-31 141st st, jamaica, ny 11435",1
"43-40 union st #3d, flushing, ny 11355",1
"828 gerard ave #5f, bronx, ny 10451",1
"86-05 91st ave, jamaica, ny 11421",1
"2226 63rd st, brooklyn, ny 11204",1
"229 w tremont ave, bronx, ny 10453",1
" 240 centre st #2b, new york, ny 10013",1
"342 manhattan st, staten island, ny 10307",1
"148-05 111th ave, jamaica, ny 11435",1
"737 bergen st #1b, brooklyn, ny 11238",1
"1504 jefferson ave, brooklyn, ny 11237",1
"924 lafayette ave, brooklyn, ny 11221",1
"4 e 79th st, new york, ny 10075",1
"205 wiman ave, staten island, ny 10308",1
"35 center pl, staten island, ny 10306",1
"83-55 woodhaven blvd #1a, woodhaven, ny 11421",1
"1105 cortelyou rd #301, brooklyn, ny 11218",1
"1191 clove rd, staten island, ny 10301",1
"150 rivington st #3g, new york, ny 10002",1
"333 e 66th st #8e, new york, ny 10065",1
"50 brighton 1st rd #5h, brooklyn, ny 11235",1
"263 west end ave #14c, new york, ny 10023",1
"184 lincoln pl #2, brooklyn, ny 11217",1
"waldron ave, staten island, ny 10301",1
"10 simon ct, staten island, ny 10307",1
"338 berry st #4e, brooklyn, ny 11249",1
"44-55 kissena blvd #5f, flushing, ny 11355",1
"800 grand concourse #2j, bronx, ny 10451",1
"28-31 hobart st, flushing, ny 11377",1
"4654 amboy rd #2b, staten island, ny 10312",1
"61 jane st #6n, new york, ny 10014",1
"91-15 lamont ave #6d, elmhurst, ny 11373",1
"34-41 85th st #1b, flushing, ny 11372",1
"456 van name ave, staten island, ny 10303",1
"1350 ocean pkwy #5g, brooklyn, ny 11230",1
"1238 63rd st #432, brooklyn, ny 11219",1
" 875 morrison ave #3m, bronx, ny 10473",1
"177 benedict rd, staten island, ny 10304",1
"157 w 126th st #1b, new york, ny 10027",1
"584 park pl, brooklyn, ny 11238",1
"5 e 64th st, new york, ny 10065",1
"620 sinclair ave, staten island, ny 10312",1
"9430 ridge blvd #6d, brooklyn, ny 11209",1
"5800 arlington ave apt 21s, bronx, ny 10471",1
"92-29 queens blvd #3h, rego park, ny 11374",1
"27 clove way, staten island, ny 10301",1
"10724 71st rd #9f, forest hills, ny 11375",1
"1038 throgs neck expy, bronx, ny 10465",1
"165 cromwell ave #2b, staten island, ny 10304",1
"280 loretto st, staten island, ny 10307",1
"149-07 85th rd, jamaica, ny 11435",1
"35-45 81st st e1, jackson heights, ny 11372",1
"2361 81st st, brooklyn, ny 11214",1
"33-24 junction blvd, jackson heights, ny 11372",1
"543 hollywood ave, bronx, ny 10465",1
"47 lynn ct, staten island, ny 10314",1
"366 union ave #4, staten island, ny 10303",1
"544 hinsdale st, brooklyn, ny 11207",1
"1801 ocean ave #4a, brooklyn, ny 11230",1
"924 lafayette ave #2, brooklyn, ny 11221",1
"16-33 166th st, flushing, ny 11357",1
"425 father capodanno blvd, staten island, ny 10305",1
"7c edgewater park, bronx, ny 10465",1
"157 e 72nd st #8i, new york, ny 10021",1
"579 e 29th st, brooklyn, ny 11210",1
"206-4 emily rd #37, bayside, ny 11360",1
"20 cliff st #6b, staten island, ny 10305",1
"37 warren st, new york, ny 10007",1
"52 indale ave, staten island, ny 10309",1
"604 lamont ave, staten island, ny 10312",1
"781 shepherd ave, brooklyn, ny 11208",1
"237-14 93rd rd, jamaica, ny 11426",1
"29-18 brookhaven ave, far rockaway, ny 11691",1
"421 w 154th st, new york, ny 10032",1
"45 e 74th st, new york, ny 10021",1
"57 neutral ave, staten island, ny 10306",1
"135-38 224th st, jamaica, ny 11413",1
"3021 arlington ave, bronx, ny 10463",1
"61 edgewater park, bronx, ny 10465",1
"32-40 48th st, long island city, ny 11103",1
"517 w 142nd st, new york, ny 10031",1
"26910 grand central pkwy apt 21n, queens, ny 11005",1
"163-4 71st ave #122, fresh meadows, ny 11365",1
"2774 marion ave, bronx, ny 10458",1
"2818 miles ave, bronx, ny 10465",1
"137 w 80th st, new york, ny 10024",1
"16 mapleton ave, staten island, ny 10306",1
"9 w 54th st, new york, ny 10019",1
"1544 ohm ave, bronx, ny 10465",1
"251 w 89th st #6e, new york, ny 10024",1
"750 patterson ave, staten island, ny 10306",1
"204-34 9th ave, breezy point, ny 11697",1
"1383 plimpton ave #1c, bronx, ny 10452",1
"158-35 87th st, jamaica, ny 11414",1
"103-12 104th st, jamaica, ny 11417",1
"761 s oak dr, bronx, ny 10467",1
"519 fairview ave, ridgewood, ny 11385",1
"130-24 150th st, jamaica, ny 11436",1
"110 e 71st st, new york, ny 10021",1
"850 e 39th st, brooklyn, ny 11210",1
"195 prince st #1r, new york, ny 10012",1
"1509 e 48th st, brooklyn, ny 11234",1
"192 colfax ave, staten island, ny 10306",1
"254-06 craft ave #2, jamaica, ny 11422",1
"250 e 21st st #12b, new york, ny 10010",1
"364 armstrong ave, staten island, ny 10308",1
"214 w 11th st, new york, ny 10014",1
"200 e 94th st apt 414, new york, ny 10128",1
"241-49 148th dr, jamaica, ny 11422",1
"3652 de reimer ave, bronx, ny 10466",1
"234 ocean view ave, brooklyn, ny 11235",1
"111 w 57th st #50, new york, ny 10019",1
"1406 mac donough pl, bronx, ny 10465",1
"78 mountainview ave, staten island, ny 10314",1
"9425 shore rd #4f, brooklyn, ny 11209",1
"2501 palisade ave #2, bronx, ny 10463",1
"2942 lurting ave, bronx, ny 10469",1
"340 e 234th st, bronx, ny 10470",1
"25 riverside dr, new york, ny 10023",1
"8015 6th ave apt a1, brooklyn, ny 11209",1
"40 adelphi ave, staten island, ny 10309",1
"194 carroll st, brooklyn, ny 11231",1
"38 dare ct, brooklyn, ny 11229",1
"31 4 ct, staten island, ny 10312",1
"591 4th st, brooklyn, ny 11215",1
"122 e 102nd st #5b, new york, ny 10029",1
"215 w 75th st #4d, new york, ny 10023",1
"327 convent ave, new york, ny 10031",1
"1151 83rd st, brooklyn, ny 11228",1
"74-06 64th ln, flushing, ny 11385",1
"188 richmond st, brooklyn, ny 11208",1
"712 katan ave, staten island, ny 10312",1
"222-44 41st rd, flushing, ny 11361",1
"137-06 132nd ave, jamaica, ny 11436",1
"1009 forest ave, staten island, ny 10310",1
"95-15 108th st, south richmond hill, ny 11419",1
"370 windham loop, staten island, ny 10314",1
"2150 broadway, new york, ny 10023",1
"65 rensselaer ave, staten island, ny 10312",1
"315 main st, staten island, ny 10307",1
"320 beach 101st st, rockaway park, ny 11694",1
"419 e 87th st #3a, new york, ny 10128",1
"132-11 centerville st, ozone park, ny 11417",1
"1506 overing st str3, bronx, ny 10461",1
"4410 cayuga ave bsmt b3, bronx, ny 10471",1
"664 w 161st st #1f, new york, ny 10032",1
"61-35 98th st #15a, rego park, ny 11374",1
"133 beach 120th st #2e, rockaway park, ny 11694",1
"860 herkimer st, brooklyn, ny 11233",1
"1 wall st #4101, new york, ny 10005",1
"5041 goodridge ave, bronx, ny 10471",1
"267 robinson ave, bronx, ny 10465",1
"350 richmond terrace #3c, staten island, ny 10301",1
"747 e 217th st, bronx, ny 10467",1
"248-08 82nd ave, jamaica, ny 11426",1
"2138 coleman st, brooklyn, ny 11234",1
"36-34 clearview expy, bayside, ny 11361",1
"89-00 170th st #7e, jamaica, ny 11432",1
"901 e 106th st #1a, brooklyn, ny 11236",1
"65 grant ave, brooklyn, ny 11208",1
"78 8th ave #2k, brooklyn, ny 11215",1
"3635 johnson ave #3g, bronx, ny 10463",1
"33-05 92nd st #1c, jackson heights, ny 11372",1
"1010 huguenot ave, staten island, ny 10312",1
"1075 ocean pkwy #1c, brooklyn, ny 11230",1
"180 thompson st, new york, ny 10012",1
"66-23 alderton st, flushing, ny 11374",1
"85-33 radnor st, jamaica, ny 11432",1
"952 olympia blvd, staten island, ny 10306",1
"26 durland pl, brooklyn, ny 11236",1
"150 city island ave #3e, bronx, ny 10464",1
"112 waverly pl, new york, ny 10011",1
"219 hudson st #4a, new york, ny 10013",1
"89 escanaba ave, staten island, ny 10308",1
"9 dekalb ave #54, brooklyn, ny 11201",1
"137 b 140 st, rockaway park, ny 11694",1
"7 middlemay cir, flushing, ny 11375",1
"31-15 102nd st, east elmhurst, ny 11369",1
"242 e 235th st, bronx, ny 10470",1
"30 cunard ave, staten island, ny 10304",1
"1625 lurting ave, bronx, ny 10461",1
"1268 76th st, brooklyn, ny 11228",1
"431 e 32nd st, brooklyn, ny 11226",1
"344 ashford st, brooklyn, ny 11230",1
"70-17 nansen st, flushing, ny 11375",1
"2047 e 38th st, brooklyn, ny 11234",1
"123-35 82nd rd #5h, kew gardens, ny 11415",1
"3015 avenue d, brooklyn, ny 11226",1
"1322 208th pl #1605, bayside, ny 11360",1
"19 vera st, staten island, ny 10305",1
"190 beach 109th st, rockaway park, ny 11694",1
"2033 hobart ave, bronx, ny 10461",1
"244-89 61st ave, flushing, ny 11362",1
"68 watchogue rd, staten island, ny 10314",1
"162-14 97th st, howard beach, ny 11414",1
"139 atlantic ave, staten island, ny 10304",1
"241 westervelt ave, staten island, ny 10301",1
"16-38 157th st, flushing, ny 11357",1
"4413 avenue m, brooklyn, ny 11234",1
"5239 independence ave, bronx, ny 10471",1
"223-30 107th ave, jamaica, ny 11429",1
"274 s 2nd st apartment 30, brooklyn, ny 11211",1
"1124 e 51st st, brooklyn, ny 11234",1
"148 clay pit rd, staten island, ny 10309",1
"1425 thieriot ave #6l, bronx, ny 10460",1
"737 pine st, brooklyn, ny 11208",1
"653 jerome st, brooklyn, ny 11207",1
"2229 knapp st #2a, brooklyn, ny 11229",1
"428 bradley ave, staten island, ny 10314",1
"1861 82nd st, brooklyn, ny 11214",1
"249-07 88th rd, jamaica, ny 11426",1
"313 w 118th st #3d, new york, ny 10026",1
"484a 7th ave, brooklyn, ny 11215",1
"216-10 17th ave th53, bayside, ny 11360",1
"81-15 queens blvd #3c, elmhurst, ny 11373",1
"59-14 69th st, flushing, ny 11378",1
"175 adams st #10e, brooklyn, ny 11201",1
"117-02 111th ave, jamaica, ny 11420",1
"25 tarring st, staten island, ny 10306",1
"633 prospect pl #1, brooklyn, ny 11216",1
"219 frost st, brooklyn, ny 11211",1
"177 3rd st #1, staten island, ny 10306",1
"244 4 corners rd, staten island, ny 10304",1
"98-05 63rd rd, rego park, ny 11374",1
"2234 62nd st, brooklyn, ny 11204",1
"190 schofield st #3i, bronx, ny 10464",1
"32-16 61st st, flushing, ny 11377",1
"3610 corlear ave, bronx, ny 10463",1
"67-12 yellowstone blvd #1b, flushing, ny 11375",1
"30 main st, brooklyn, ny 11201",1
"159 w 24th st #5b, new york, ny 10011",1
"2331 w 12th st, brooklyn, ny 11223",1
"8701 shore rd apt 435, brooklyn, ny 11209",1
"318 arthur kill rd, staten island, ny 10308",1
"46 commerce st # 5, new york, ny 10014",1
"6248 mt olivet crescent apt 1a, flushing, ny 11379",1
"61-29 75th st, flushing, ny 11379",1
"239 e 78th st, new york, ny 10075",1
"85-29 66th ave, flushing, ny 11374",1
"4015 atlantic ave, brooklyn, ny 11224",1
"303 e 57th st #39a, new york, ny 10022",1
"65-38 booth st #6e, rego park, ny 11374",1
"214- 10 15th ave #4b, bayside, ny 11360",1
"65-07 181st st, flushing, ny 11365",1
"2423 woodhull ave, bronx, ny 10469",1
"151-40 88th st #5j, howard beach, ny 11414",1
"456 e 134th st, bronx, ny 10454",1
"111 e 19th st, new york, ny 10003",1
"1559 w 4th st, brooklyn, ny 11204",1
"11448 127th st, jamaica, ny 11420",1
"12 point breeze ave, breezy point, ny 11697",1
"7302 11th ave, brooklyn, ny 11228",1
"3623 avenue t, brooklyn, ny 11234",1
"346 50th st, brooklyn, ny 11220",1
"12 w 5th rd, broad channel, ny 11693",1
"123-10 ocean prom #7h, rockaway park, ny 11694",1
"4384 locust point dr, bronx, ny 10465",1
"327 endeavor pl, college point, ny 11356",1
"166 rolling hill green, staten island, ny 10312",1
"595 glenmore ave, brooklyn, ny 11207",1
"85-16 chevy chase st, jamaica, ny 11432",1
"62-15 82nd pl, flushing, ny 11379",1
"27110 grand central pkwy, queens village, ny 11005",1
"6 greentree ln #6, staten island, ny 10314",1
"4601 henry hudson pkwy w a8, bronx, ny 10471",1
"1826 radcliff ave, bronx, ny 10462",1
"128 e 38th st, new york, ny 10016",1
"69-10 108th st #6c, forest hills, ny 11375",1
"225 bement ave, staten island, ny 10310",1
"67-44 kessel st, flushing, ny 11375",1
"157 broome st #3e, new york, ny 10002",1
"55 austin pl, staten island, ny 10304",1
"68 davis ave, staten island, ny 10310",1
"157-23 16th rd, flushing, ny 11357",1
"86-27 125th st, richmond hill, ny 11418",1
"8 magnolia pl, bronx, ny 10465",1
"640 sheldon ave, staten island, ny 10312",1
"269 w 87th st #7b, new york, ny 10024",1
"119-44 193rd st, jamaica, ny 11412",1
"29 canterbury ave, staten island, ny 10314",1
"62-24 65th st, flushing, ny 11379",1
" 161 e 110th st #6g, new york, ny 10029",1
"1065 vermont st #4g, brooklyn, ny 11207",1
"87-45 253rd st, jamaica, ny 11426",1
"7 stalie ct, staten island, ny 10309",1
"14205 roosevelt ave apt 435, flushing, ny 11354",1
"252 south st #26, new york, ny 10002",1
"75 2nd pl, brooklyn, ny 11231",1
"102 lamberts ln, staten island, ny 10314",1
"1839 andrews ave s, bronx, ny 10453",1
"435 tompkins ave #305, brooklyn, ny 11216",1
"3531 bronxwood ave, bronx, ny 10469",1
"18-70 211th st #2a, bayside, ny 11360",1
"18-29 george st, flushing, ny 11385",1
"58- 42 251st st, queens, ny 11362",1
"162 arlo rd # a, staten island, ny 10301",1
"7901 4th ave apt d7, brooklyn, ny 11209",1
"392 e 7th st, brooklyn, ny 11218",1
"190 chestnut ave, staten island, ny 10305",1
"232 throgs neck blvd, bronx, ny 10465",1
"4515 avenue n #5, brooklyn, ny 11234",1
"5423 avenue r, brooklyn, ny 11234",1
"2191 bolton st #5e, bronx, ny 10462",1
"960 park ave #3w, new york, ny 10028",1
"435 tompkins ave #602, brooklyn, ny 11216",1
"435 tompkins ave #703, brooklyn, ny 11216",1
"16 renfrew pl, staten island, ny 10303",1
"88-08 gettysburg st, jamaica, ny 11426",1
"220 riverside blvd #24b, new york, ny 10069",1
"164-31 99th st, howard beach, ny 11414",1
"3500 snyder ave #5n, brooklyn, ny 11203",1
"358 lamoka ave, staten island, ny 10312",1
"192 e 8th st #1c, brooklyn, ny 11218",1
"1368 e 92nd st #300, brooklyn, ny 11236",1
"635 w 170th st #4f, new york, ny 10032",1
"340 cabrini blvd apt 501, new york, ny 10040",1
"1601 nostrand ave., brooklyn, ny 11226",1
"80 longview rd, staten island, ny 10304",1
"207 e 74th st #8b, new york, ny 10021",1
"3743 neptune ave, brooklyn, ny 11224",1
"11 w 30th st #11f, new york, ny 10001",1
"635 w 170th st #2c, new york, ny 10032",1
"100 remsen st #3f, brooklyn, ny 11201",1
"346 george st, staten island, ny 10307",1
"1233 todt hill rd, staten island, ny 10304",1
"2235 frederick douglass blvd #7k, new york, ny 10027",1
"60-17 59th ave, flushing, ny 11378",1
"3115 glenwood rd, brooklyn, ny 11210",1
"1779 edenwald ave, bronx, ny 10466",1
"456 w 19th st, new york, ny 10011",1
"4346 edson ave, bronx, ny 10466",1
"445 lafayette st #14a, new york, ny 10003",1
"955 lexington ave #5c, new york, ny 10021",1
"67 franklin st, new york, ny 10013",1
"269 w 87th st #6c, new york, ny 10024",1
"240 riverside blvd #3b, new york, ny 10023",1
"314 e 41st st apt 303b, new york, ny 10017",1
"1126 ward ave, bronx, ny 10472",1
"1341 fteley ave, bronx, ny 10472",1
"102-15 215th st, jamaica, ny 11429",1
"181 park ave, brooklyn, ny 11205",1
"42 adrian ave, bronx, ny 10463",1
"15-03 201st st, bayside, ny 11360",1
"24 gianna ct, staten island, ny 10306",1
"2998 fulton st, brooklyn, ny 11208",1
"1905 fulton st, brooklyn, ny 11233",1
"378 west end ave #4a, new york, ny 10024",1
"1385 dekalb ave, brooklyn, ny 11221",1
"5437 fieldston rd, bronx, ny 10471",1
"1761 topping ave, bronx, ny 10457",1
"1698 e new york ave, brooklyn, ny 11212",1
"219 beach 44th st, far rockaway, ny 11691",1
"408 van siclen ave, brooklyn, ny 11207",1
"1348 e 7th st, brooklyn, ny 11230",1
"644 jefferson ave, staten island, ny 10306",1
"31-42 41st st, long island city, ny 11103",1
"75-43 113th st, flushing, ny 11375",1
"2090 arthur ave, bronx, ny 10457",1
"164th dr, queens, ny 11414",1
